"","BirdID","D_dam","D_sire","GenCont_Focal","GenContDam","GenContSire","FFL","helpers","FDL","FSL","RainVar","offspring","dam_age","Sex","LayYear","dam","sire","lifespan","Rel_fit","helpers_cat","lGCF","lGCD","lGCS","logratD","logratS","Sire_RainVar","Dam_RainVar"
"11","1362",0.0487643271012142,0.034303891038528,0.0829691789740685,0.0342048518728543,0.0486652879355406,-1.45220806790199,2,-0.134527309379213,-0.647147772828542,-1.44145125420835,2,2.54321209682955,"0",1998,"199","609",1845,0.514161220043573,"1",1.30290977548343,-3.37538777734852,-3.02278927643485,1.96581625993554,1.19261616225663,-0.0625953340509752,-0.499790220304756
"12","1370",-0.0158283104849587,-0.0148791675822428,0.0353616529108579,0.0511899633958166,0.0502408204931007,0.524176842418273,1,0.356114111611964,-0.145519248888634,1.37211250167452,3,0.827754623135667,"1",1997,"308","216",2502,0.77124183006536,"1",-1.47715763039384,-2.97221179357802,-2.9909274254846,-0.816075522273047,-0.921794220054002,-1.23250307333622,-1.01631330022714
"13","1384",-0.0373555381947066,0.00126145795222511,0.0499267458877657,0.0872822840824722,0.0486652879355406,-0.619366010051522,1,-0.572618466410242,-0.647147772828542,0.469489000402216,5,-1.11141513506768,"0",1998,"1246","609",4064,1.28540305010893,"1",-0.352768378517251,-2.43860776820221,-3.02278927643485,-1.23396300924169,-0.0212771620512307,-0.0625953340509752,2.1049003297432
"14","1404",0.0165661661684962,-0.00830180738534915,0.0733424291066824,0.0567762629381862,0.0816442364920316,-0.305643031410541,1,-0.541739207982967,0.397011934178866,1.48864627920572,1,0.159197941755657,"0",1997,"454","221",1842,0.257080610021787,"1",0.900882437697665,-2.86863694661994,-2.50538405002978,0.570280870372385,-0.33871913772471,-0.829968035103526,-0.509505611785809
"15","1503",0.0468270164248198,0.050797124229002,0.100026902722689,0.0531998862978691,0.0492297784936869,0.729705163151262,0,-0.186426673390547,2.67406857402071,0.648228347384043,6,-0.790162065935809,"0",1999,"1186","1184",3334,1.54248366013072,"0",1.91238915338076,-2.93369901989492,-3.01125658463944,1.40165194469814,1.61190533096998,1.42613334685951,1.33851685899796
"16","1510",-0.0124730788531426,0.00639197449481063,0.051961562228055,0.0644346410811976,0.0455695877332443,0.896964907895675,0,-0.00614769228858398,0.974332544839264,0.508854654373202,5,-0.806532906621205,"0",1999,"1247","1020",3544,1.28540305010893,"0",-0.222548959475238,-2.74210388550332,-3.0885147206368,-0.473286547526926,0.23127737770352,0.900763471045993,1.55962116486002
"17","1524",-0.0332708943034892,-0.0228856231359658,0.0431261512098279,0.0763970455133171,0.0660117743457937,0.333513963670529,1,-0.0301733976876331,-1.51977601109388,-1.43944224568628,4,0.198192618940962,"1",1999,"938","1028",2708,1.02832244008715,"1",-0.830087833759444,-2.57181125484908,-2.71792215368826,-1.26325174804456,-1.09985550209997,0.607387701210281,-0.00239985425020441
"18","1533",0.00545361803588099,-0.0107545335081861,0.0552572408376075,0.0498036228017265,0.0660117743457937,0.162552033709325,1,0.886000711416201,-1.51977601109388,0.529655137062193,18,0.521882517324043,"1",1999,"677","1028",5873,4.62745098039216,"1",-0.0220888929392323,-2.99966755057485,-2.71792215368826,0.233381353935722,-0.507455029858749,0.607387701210281,-0.13428286925653
"19","1539",-0.0260345101897947,-0.00737492775148461,0.0606579927743199,0.0866925029641146,0.0680329205258045,0.0436852195565395,0,-0.995298717467456,-0.0507808815370762,0.567692244385893,1,0.886760509676809,"1",1999,"459","176",3273,0.257080610021787,"0",0.281891387648408,-2.44538786993661,-2.68776356557744,-0.787726514316912,-0.356663853807718,-0.452000448819842,-0.133043562396112
"20","1542",-0.0008916885173487,-0.0112876300468504,0.0388974436853738,0.0397891322027225,0.0501850737322242,0.383191336383844,0,-0.146607176008446,-0.241917386889329,0.291571767935036,9,-0.278928271030509,"1",1999,"1022","1199",4906,2.31372549019608,"0",-1.16649961912889,-3.22416146421258,-2.99203763250904,-0.0469677926178084,-0.69137577149138,1.01307248901338,0.6704507643557
"21","1543",0.0149131245658531,0.000452688503166862,0.0491179764387074,0.0342048518728543,0.0486652879355406,0.989198582368212,1,-0.134527309379213,-0.647147772828542,0.801906203684243,7,2.77583327762483,"1",1999,"199","609",3818,1.79956427015251,"1",-0.406006189638278,-3.37538777734852,-3.02278927643485,0.804693314841463,-0.0603095207040415,-0.106076344509469,-0.494611516259758
"22","1566",-0.0319242170303055,-0.047435395070725,0.0422000444364216,0.0741242614667271,0.0896354395071466,1.73148806836129,0,1.91713452217318,-0.273453011291123,0.449376881777649,5,-0.514989681356702,"1",1999,"1160","1179",3260,1.28540305010893,"0",-0.900851914914591,-2.60201238506326,-2.41200450698902,-1.24444137940899,-1.88287041115775,1.83225663767781,0.956679178548646
"23","1598",-0.0276538605750722,-0.02775348320457,0.0481431519633745,0.0757970125384467,0.0758966351679445,-0.123517844680882,0,1.57688831912485,-1.20675321883483,1.27271697144761,2,-0.4604571750392,"0",2000,"1195","1279",2481,0.514161220043573,"0",-0.471352158754994,-2.57969639953205,-2.57838292800141,-1.00204436945852,-1.1703353413014,1.28999519807439,0.936480918962345
