"","PeriodYear","BirdID","D_dam","D_sire","GenCont_Focal","GenContDam","helpers","GenContSire","FSL","FDL","FFL","RainWindow","RainVar","DamRainVar","Sex","LayYear","survival","PeriodStart","PeriodEnd","age","dam","sire","dam_age","sire_age","Dam_RainWindow","yearlytq_corr","yearlytq","helpers_cat","lGCF","lGCD","lGCS","logratD","logratS","Sire_RainVar","Dam_RainVar"
"14",1996,"929",0.00723249842791247,-0.00722793763477374,0.0414373503007668,0.0342048518728543,0,0.0486652879355406,-0.598592617202176,-0.0970796217721856,-0.298007662033153,-0.371431751799911,0.69419494110674,10644.0812583286,"1",1994,0,1996.1,1996.9,2,"199","609",1.10807132775836,-1.50310293219137,-0.600462862078055,33339.944365,33339.944365,"0",-0.965770586775666,-3.37538777734852,-3.02278927643485,0.405268530091451,-0.457021981390534,-1.22115928915858,-1.11004245605558
"15",1996,"937",0.155775468976805,0.103890215263556,0.205579091778531,0.0498036228017265,0,0.101688876514975,-0.177211837824604,0.897480827314441,-0.492357071103749,-0.371431751799911,0.539441040096184,17276.4077385798,"0",1994,1,1996.1,1996.9,2,"677","673",-1.40485691714217,-1.50882618320297,-1.66148393743936,NA,NA,"0",4.11496836518076,-2.99966755057485,-2.28583735737686,3.14352551661486,1.59075865247196,-1.22115928915858,-1.21465005940612
"16",1996,"938",0.0255971994713971,0.0246789098913209,0.0763970455133171,0.05079984604192,0,0.0517181356219961,-0.435747846070261,0.281412302160256,-0.0875467001704564,-0.371431751799911,-0.89190787607057,10218.1173719975,"0",1994,0,1996.1,1996.9,2,"163","510",0.618613598489695,-1.49642580601126,-0.70400262201967,94645.31274,94645.31274,"0",0.974855235983594,-2.97986195507316,-2.96194677325342,0.888256535089348,0.847668504306522,-1.22115928915858,-1.16027576123946
"17",1997,"885",-0.0164179969049993,-0.0114678287249887,0.0615857338573908,0.0780037307623901,0,0.0730535625823794,-0.0676589376447112,0.981268832048586,0.0679633113879923,-0.221524051178088,-1.2558285073228,11145.6144265464,"0",1995,1,1997.1,1997.9,2,"172","1861",0.550798038860275,-1.41725416701845,-0.402796047644061,NA,NA,"0",0.291203708468606,-2.55099862314932,-2.61656237287974,-0.551036946579879,-0.480655059634188,-2.20795549041332,-1.11386276365492
"18",1997,"889",-0.00339894254207872,0.0274490433892949,0.0761143313248355,0.0795132738669142,2,0.0486652879355406,-0.598592617202176,0.358446531718606,1.93520853138436,-0.221524051178088,-0.0929384651014651,10597.5396302521,"1",1995,1,1997.1,1997.9,2,"442","609",-0.600552392266399,-1.09198273452969,-1.04390587435327,NA,NA,"1",0.963094469871485,-2.53183130437984,-3.02278927643485,-0.120754655618904,0.982976185287147,-1.7975490213479,-1.28022142361526
"19",1997,"912",-0.000817512242067657,-0.0305564678541943,0.0412596809841281,0.0420771932261958,0,0.0718161488383224,-0.623312868113173,0.628859201249281,-0.749818056478648,0.203681436099713,0.552847093933594,14812.2455905512,"0",1994,0,1997.1,1997.9,3,"64","178",0.822156860506563,0.159214802864864,-0.19205603119725,41262.53298,41262.53298,"0",-0.979401122759617,-3.16824941367568,-2.6336459140346,-0.0669974220871298,-1.38877032459576,-1.04446578785628,-1.12732827703137
"20",1997,"929",0.00723249842791247,-0.00722793763477374,0.0414373503007668,0.0342048518728543,0,0.0486652879355406,-0.598592617202176,-0.0970796217721856,-0.298007662033153,-0.371431751799911,0.69419494110674,10644.0812583286,"1",1994,0,1997.1,1997.9,3,"199","609",1.10807132775836,-1.50310293219137,-0.600462862078055,61310.18467,61310.18467,"0",-0.965770586775666,-3.37538777734852,-3.02278927643485,0.405268530091451,-0.457021981390534,-1.22115928915858,-1.11004245605558
"21",1997,"938",0.0255971994713971,0.0246789098913209,0.0763970455133171,0.05079984604192,0,0.0517181356219961,-0.435747846070261,0.281412302160256,-0.0875467001704564,-0.371431751799911,-0.89190787607057,10218.1173719975,"0",1994,0,1997.1,1997.9,3,"163","510",0.618613598489695,-1.49642580601126,-0.70400262201967,60791.90629,60791.90629,"0",0.974855235983594,-2.97986195507316,-2.96194677325342,0.888256535089348,0.847668504306522,-1.22115928915858,-1.16027576123946
"22",1997,"1042",0.0369417768094009,0.0361918302891299,0.0828562802514824,0.0459145034420814,0,0.0466644499623525,-1.01435749465966,-1.26820869546144,-0.226068079880073,-1.0427473893198,0.370281014121953,24266.2541121751,"0",1996,0,1997.1,1997.9,1,"1043","559",-1.37731084074928,-0.794855831946977,-0.615889240453205,NA,NA,"0",1.23232167617851,-3.08097423269622,-3.06477264697587,1.29539137035533,1.28339366425291,-1.48231866897484,-0.726126325848039
"23",1997,"1045",0.00958098919677781,-0.00787082923505365,0.0595945795508133,0.0500135903540355,0,0.067465408785867,-0.393569051135702,1.62660998658884,1.13384380899622,-1.0427473893198,1.56481001721894,19023.1385714286,"1",1996,0,1997.1,1997.9,1,"503","470",-0.591357110294252,-0.448062265189877,-1.66148393743936,178057.8104,178057.8104,"0",0.186947557249204,-2.99546050340613,-2.696140274889,0.368312605539723,-0.370030676144417,-1.15392828322873,-1.47434156431933
"24",1997,"1156",0.0101214172180495,0.016656859663135,0.0668976801562357,0.0567762629381862,1,0.0502408204931007,-0.0806892282476327,-0.493929919359416,1.41860867569271,-1.0427473893198,-0.637506981119371,21115.4138009755,"1",1996,0,1997.1,1997.9,1,"454","216",-0.263179002269743,0.944595480949593,-1.04390587435327,115986.4131,115986.4131,"1",0.553652143653955,-2.86863694661994,-2.9909274254846,0.343242703719178,0.601850684833687,-1.20810345018263,-1.14779693270994
"25",1997,"1157",-0.00654436852516009,-0.0314123420790055,0.0502318944130261,0.0567762629381862,1,0.0816442364920316,0.479443868086887,-0.493929919359416,-0.799906914579526,-1.0427473893198,-0.637506981119371,21115.4138009755,"1",1996,0,1997.1,1997.9,1,"454","221",-0.263179002269743,0.975036087422621,-1.04390587435327,65338.04155,65338.04155,"1",-0.355226260749555,-2.86863694661994,-2.50538405002978,-0.2967209130635,-1.2265420776053,-1.22725548908219,-1.14779693270994
"26",1997,"1163",0.0356961059830572,-0.00769872268084337,0.0769557869671854,0.0412596809841281,0,0.0846545096480287,0.463037230726481,-0.643408769793853,-1.04506973527009,-1.05348843952012,-0.730346068039583,20001.5181268785,"1",1996,0,1997.1,1997.9,1,"912","922",-0.809998587844601,-0.975466622064973,0.530369112031751,41262.53298,41262.53298,"0",0.997971133802068,-3.18786950321264,-2.46917689777559,1.36914279126397,-0.302055854500995,-1.60547370563887,-1.57873510465804
"27",1997,"1186",0.00410773806143091,-0.0203194637032692,0.0531998862978691,0.0490921482364382,0,0.0735193500011383,0.877784099952648,-0.158535354168154,-0.243171121486304,-1.0427473893198,0.953268517625295,7334.63992753623,"0",1996,0,1997.1,1997.9,1,"604","603",-0.599657577987328,-0.770086352159298,-1.66148393743936,54565.39156,54565.39156,"0",-0.173123007747098,-3.01405617068739,-2.61020664208997,0.156313724567599,-0.842350815310274,-1.48231866897484,-1.47434156431933
"28",1998,"912",-0.000817512242067657,-0.0305564678541943,0.0412596809841281,0.0420771932261958,0,0.0718161488383224,-0.623312868113173,0.628859201249281,-0.749818056478648,0.203681436099713,0.552847093933594,14812.2455905512,"0",1994,0,1998.1,1998.9,4,"64","178",0.822156860506563,0.159214802864864,-0.19205603119725,45778.522925,45778.522925,"0",-0.979401122759617,-3.16824941367568,-2.6336459140346,-0.0669974220871298,-1.38877032459576,-1.04446578785628,-1.12732827703137
"29",1998,"929",0.00723249842791247,-0.00722793763477374,0.0414373503007668,0.0342048518728543,0,0.0486652879355406,-0.598592617202176,-0.0970796217721856,-0.298007662033153,-0.371431751799911,0.69419494110674,10644.0812583286,"1",1994,0,1998.1,1998.9,4,"199","609",1.10807132775836,-1.50310293219137,-0.600462862078055,54889.100565,54889.100565,"0",-0.965770586775666,-3.37538777734852,-3.02278927643485,0.405268530091451,-0.457021981390534,-1.22115928915858,-1.11004245605558
"30",1998,"938",0.0255971994713971,0.0246789098913209,0.0763970455133171,0.05079984604192,0,0.0517181356219961,-0.435747846070261,0.281412302160256,-0.0875467001704564,-0.371431751799911,-0.89190787607057,10218.1173719975,"0",1994,0,1998.1,1998.9,4,"163","510",0.618613598489695,-1.49642580601126,-0.70400262201967,100238.069095,100238.069095,"0",0.974855235983594,-2.97986195507316,-2.96194677325342,0.888256535089348,0.847668504306522,-1.22115928915858,-1.16027576123946
"31",1998,"1042",0.0369417768094009,0.0361918302891299,0.0828562802514824,0.0459145034420814,0,0.0466644499623525,-1.01435749465966,-1.26820869546144,-0.226068079880073,-1.0427473893198,0.370281014121953,24266.2541121751,"0",1996,0,1998.1,1998.9,2,"1043","559",-1.37731084074928,-0.794855831946977,-0.615889240453205,93432.91295,93432.91295,"0",1.23232167617851,-3.08097423269622,-3.06477264697587,1.29539137035533,1.28339366425291,-1.48231866897484,-0.726126325848039
"32",1998,"1045",0.00958098919677781,-0.00787082923505365,0.0595945795508133,0.0500135903540355,0,0.067465408785867,-0.393569051135702,1.62660998658884,1.13384380899622,-1.0427473893198,1.56481001721894,19023.1385714286,"1",1996,0,1998.1,1998.9,2,"503","470",-0.591357110294252,-0.448062265189877,-1.66148393743936,44841.19568,44841.19568,"0",0.186947557249204,-2.99546050340613,-2.696140274889,0.368312605539723,-0.370030676144417,-1.15392828322873,-1.47434156431933
"33",1998,"1156",0.0101214172180495,0.016656859663135,0.0668976801562357,0.0567762629381862,1,0.0502408204931007,-0.0806892282476327,-0.493929919359416,1.41860867569271,-1.0427473893198,-0.637506981119371,21115.4138009755,"1",1996,0,1998.1,1998.9,2,"454","216",-0.263179002269743,0.944595480949593,-1.04390587435327,67417.822125,67417.822125,"1",0.553652143653955,-2.86863694661994,-2.9909274254846,0.343242703719178,0.601850684833687,-1.20810345018263,-1.14779693270994
"34",1998,"1157",-0.00654436852516009,-0.0314123420790055,0.0502318944130261,0.0567762629381862,1,0.0816442364920316,0.479443868086887,-0.493929919359416,-0.799906914579526,-1.0427473893198,-0.637506981119371,21115.4138009755,"1",1996,0,1998.1,1998.9,2,"454","221",-0.263179002269743,0.975036087422621,-1.04390587435327,38099.95994,38099.95994,"1",-0.355226260749555,-2.86863694661994,-2.50538405002978,-0.2967209130635,-1.2265420776053,-1.22725548908219,-1.14779693270994
"35",1998,"1163",0.0356961059830572,-0.00769872268084337,0.0769557869671854,0.0412596809841281,0,0.0846545096480287,0.463037230726481,-0.643408769793853,-1.04506973527009,-1.05348843952012,-0.730346068039583,20001.5181268785,"1",1996,1,1998.1,1998.9,2,"912","922",-0.809998587844601,-0.975466622064973,0.530369112031751,NA,NA,"0",0.997971133802068,-3.18786950321264,-2.46917689777559,1.36914279126397,-0.302055854500995,-1.60547370563887,-1.57873510465804
"36",1998,"1179",0.000705126723264032,0.0362936187607813,0.0896354395071466,0.0889303127838826,1,0.0533418207463652,0.453077867749393,-0.375794604405664,-0.105278964234052,1.22478170840386,-0.326257593916552,10875.7181096516,"1",1997,0,1998.1,1998.9,1,"297","836",1.40022392884111,-0.807727934290286,-0.483065508002836,101327.64838,101327.64838,"1",1.48179326336196,-2.4199022183848,-2.93103462608334,-0.00553311621651806,1.15291773365625,-1.75539983558417,-1.21116900579302
"37",1998,"1186",0.00410773806143091,-0.0203194637032692,0.0531998862978691,0.0490921482364382,0,0.0735193500011383,0.877784099952648,-0.158535354168154,-0.243171121486304,-1.0427473893198,0.953268517625295,7334.63992753623,"0",1996,0,1998.1,1998.9,2,"604","603",-0.599657577987328,-0.770086352159298,-1.66148393743936,67266.84965,67266.84965,"0",-0.173123007747098,-3.01405617068739,-2.61020664208997,0.156313724567599,-0.842350815310274,-1.48231866897484,-1.47434156431933
"38",1998,"1208",0.0145827251925788,0.0177634431000618,0.0557218399452271,0.0411391147526483,0,0.0379583968451653,-0.226448708378547,0.883376235330228,0.458511597898808,3.09699345853757,15.1188239491753,21564.635097918,"0",1997,1,1998.1,1998.9,1,"845","941",-0.575185117625894,-0.748587673837778,-0.113616819120252,NA,NA,"0",-0.0261999482078674,-3.19079591291183,-3.27126453887288,0.654535254035924,0.832857520762732,-1.71996557564051,-1.71065275051298
"39",1998,"1220",0.0288229968325628,0.0437180370746508,0.0874635000038223,0.0586405031712595,0,0.0437454629291715,0.0312559459174975,0.403372270657807,0.258327728117503,3.48997579521442,-1.2558285073228,10042.2016666667,"1",1997,1,1998.1,1998.9,1,"524","634",-0.194658953938039,-0.399469362134334,-1.66148393743936,NA,NA,"0",1.40398185225389,-2.83632964075741,-3.12936737603227,0.869818506111521,1.56452067753685,-0.891109735453565,-0.88645558537309
"40",1998,"1236",0.0521193143502767,0.00872448568637611,0.0933789953344048,0.0412596809841281,1,0.0846545096480287,0.463037230726481,-0.643408769793853,0.1444599138636,3.48997579521442,-1.2558285073228,20001.5181268785,"1",1997,1,1998.1,1998.9,1,"912","922",-0.532557869781183,-0.720925293948713,0.530369112031751,NA,NA,"1",1.61158567535833,-3.18786950321264,-2.46917689777559,1.80120386722551,0.15603934082786,-0.817735856053451,-0.810815546591573
"41",1998,"1248",0.0152647333073539,-0.0281300953565467,0.056524414291482,0.0412596809841281,0,0.0846545096480287,0.463037230726481,-0.643408769793853,0.280960179359157,4.04220587616556,-0.179204438707969,20001.5181268785,"1",1998,0,1998.1,1998.9,1,"912","922",-0.422350838767717,-0.619814526078278,0.530369112031751,59743.99691,59743.99691,"0",0.0191639712250037,-3.18786950321264,-2.46917689777559,0.679940617617088,-1.03278635054305,0.149375841236728,0.150438736817384
"42",1998,"1262",0.000299439133179875,-0.0271490085731532,0.055812774767835,0.0555133356346552,1,0.0829617833409882,0.153856113686657,-0.80768251424404,0.790753164221655,4.04220587616556,-0.179204438707969,10863.5231105169,"1",1997,0,1998.1,1998.9,1,"474","884",0.253043616322746,-1.03093472374003,-1.04390587435327,60121.60831,60121.60831,"1",-0.0210273302707258,-2.89113200538727,-2.4893752188962,-0.0111578250775969,-1.01495742273721,1.30437581598685,-0.0338684704157921
"43",1998,"1279",0.031876751789991,0.030424000182615,0.0758966351679445,0.0440198833779534,0,0.0454726349853294,-0.666221229133744,-0.775368814102716,-1.18814809369112,-0.369096740886801,1.3334317751983,17575.8127694236,"1",1996,0,1998.1,1998.9,1,"522","1174",-0.359969500458191,-1.59131032312275,-1.66148393743936,60932.708795,60932.708795,"0",0.954008612990314,-3.12311385218416,-3.09064456285,1.1935481938375,1.13688855486352,-1.871359337835,-1.56221350181385
"44",1998,"1291",-0.00499917303167276,-0.0151555308739157,0.0566606179644067,0.0616597909960794,1,0.0718161488383224,-0.623312868113173,-0.357324301985704,0.753420068223603,4.04220587616556,0.00458043123790002,17752.9088798701,"0",1998,0,1998.1,1998.9,1,"528","178",-0.10004725750198,1.37254401730966,-1.66148393743936,13134.04794,13134.04794,"1",0.0267986326565126,-2.78612324614909,-2.6336459140346,-0.212032036508436,-0.637589832151482,-0.472763253459223,-0.0661653776707422
"45",1998,"1296",0.00212122091760271,0.00569498571724089,0.0751727093013611,0.0730514883837584,0,0.0694777235841202,-0.668783161900726,-1.32406737885627,0.0304395740720531,4.04220587616556,-0.198506546223457,10042.2016666667,"1",1998,0,1998.1,1998.9,1,"670","1211",-0.107325080304818,-1.36425675840296,-1.66148393743936,16347.22992,16347.22992,"0",0.923606005892864,-2.61659076612977,-2.66674910175967,0.0407609612492317,0.110318788107671,2.88406097127956,-0.0661653776707422
"46",1998,"1305",-0.007619151656277,-0.0240739648231035,0.0413510892983211,0.0489702409545981,0,0.0654250541214246,0.0470178650963795,-0.606692042842362,1.12047788232616,4.04220587616556,-0.198506546223457,6837.80397435898,"0",1998,0,1998.1,1998.9,1,"1177","854",-1.23691306002943,-0.643661405292967,-0.865325934858006,135023.33414,135023.33414,"0",-0.972381092925856,-3.01654249282672,-2.72685000333777,-0.400910033508227,-1.16280283349653,0.149375841236728,2.86749636085054
"47",1998,"1370",-0.0158283104849587,-0.0148791675822428,0.0353616529108579,0.0511899633958166,1,0.0502408204931007,-0.0806892282476327,0.381077314694049,0.490258068979959,3.09699345853757,1.25735270825712,16554.2479914665,"1",1997,0,1998.1,1998.9,1,"308","216",0.892855710590655,1.3085092826314,-1.77182176242765,41988.64864,41988.64864,"1",-1.46873679088621,-2.97221179357802,-2.9909274254846,-0.84942420546898,-0.907967924825437,-1.3011167211069,-1.14608057633265
"48",1998,"1371",0.0544753473818745,0.06101078982696,0.111251610320061,0.0567762629381862,1,0.0502408204931007,-0.0806892282476327,-0.493929919359416,0.189324434209899,4.04220587616556,1.01260325030037,21115.4138009755,"0",1997,0,1998.1,1998.9,1,"454","216",0.26759358056776,1.43155917937929,-1.04390587435327,39021.19513,39021.19513,"1",2.16712557824062,-2.86863694661994,-2.9909274254846,1.47932899400629,1.80639258877931,-0.511217150892477,-0.0338684704157921
"49",1998,"1391",0.00864077237413653,0.0212855331664551,0.0893920678872073,0.0807512955130708,0,0.0681065347207523,0.0991899399534828,1.53313906468881,2.22939246899563,3.48997579521442,2.21737672151937,8577.96746598639,"1",1998,0,1998.1,1998.9,1,"596","200",-0.17906361936072,1.295272310005,-1.66148393743936,32084.70476,32084.70476,"0",1.47316863901454,-2.51638127350255,-2.68668211271002,0.203891604656199,0.56780141648505,-0.925912203201717,-0.88645558537309
"50",1998,"1404",0.0165661661684962,-0.00830180738534915,0.0733424291066824,0.0567762629381862,1,0.0816442364920316,0.479443868086887,-0.493929919359416,-0.34739106611618,3.69125373592473,1.36144507156668,21115.4138009755,"0",1997,0,1998.1,1998.9,1,"454","221",0.19065659665272,1.39141302337676,-1.04390587435327,39021.19513,39021.19513,"1",0.84541467655805,-2.86863694661994,-2.50538405002978,0.548679872095426,-0.330201121765488,-0.891456920455858,-0.5989022035705
"51",1999,"912",-0.000817512242067657,-0.0305564678541943,0.0412596809841281,0.0420771932261958,0,0.0718161488383224,-0.623312868113173,0.628859201249281,-0.749818056478648,0.203681436099713,0.552847093933594,14812.2455905512,"0",1994,0,1999.1,1999.9,5,"64","178",0.822156860506563,0.159214802864864,-0.19205603119725,20609.294765,20609.294765,"0",-0.979401122759617,-3.16824941367568,-2.6336459140346,-0.0669974220871298,-1.38877032459576,-1.04446578785628,-1.12732827703137
"52",1999,"929",0.00723249842791247,-0.00722793763477374,0.0414373503007668,0.0342048518728543,0,0.0486652879355406,-0.598592617202176,-0.0970796217721856,-0.298007662033153,-0.371431751799911,0.69419494110674,10644.0812583286,"1",1994,0,1999.1,1999.9,5,"199","609",1.10807132775836,-1.50310293219137,-0.600462862078055,34872.118155,34872.118155,"0",-0.965770586775666,-3.37538777734852,-3.02278927643485,0.405268530091451,-0.457021981390534,-1.22115928915858,-1.11004245605558
"53",1999,"938",0.0255971994713971,0.0246789098913209,0.0763970455133171,0.05079984604192,0,0.0517181356219961,-0.435747846070261,0.281412302160256,-0.0875467001704564,-0.371431751799911,-0.89190787607057,10218.1173719975,"0",1994,0,1999.1,1999.9,5,"163","510",0.618613598489695,-1.49642580601126,-0.70400262201967,217144.215635,217144.215635,"0",0.974855235983594,-2.97986195507316,-2.96194677325342,0.888256535089348,0.847668504306522,-1.22115928915858,-1.16027576123946
"54",1999,"1042",0.0369417768094009,0.0361918302891299,0.0828562802514824,0.0459145034420814,0,0.0466644499623525,-1.01435749465966,-1.26820869546144,-0.226068079880073,-1.0427473893198,0.370281014121953,24266.2541121751,"0",1996,0,1999.1,1999.9,3,"1043","559",-1.37731084074928,-0.794855831946977,-0.615889240453205,62016.137075,62016.137075,"0",1.23232167617851,-3.08097423269622,-3.06477264697587,1.29539137035533,1.28339366425291,-1.48231866897484,-0.726126325848039
"55",1999,"1045",0.00958098919677781,-0.00787082923505365,0.0595945795508133,0.0500135903540355,0,0.067465408785867,-0.393569051135702,1.62660998658884,1.13384380899622,-1.0427473893198,1.56481001721894,19023.1385714286,"1",1996,0,1999.1,1999.9,3,"503","470",-0.591357110294252,-0.448062265189877,-1.66148393743936,170484.117125,170484.117125,"0",0.186947557249204,-2.99546050340613,-2.696140274889,0.368312605539723,-0.370030676144417,-1.15392828322873,-1.47434156431933
"56",1999,"1156",0.0101214172180495,0.016656859663135,0.0668976801562357,0.0567762629381862,1,0.0502408204931007,-0.0806892282476327,-0.493929919359416,1.41860867569271,-1.0427473893198,-0.637506981119371,21115.4138009755,"1",1996,0,1999.1,1999.9,3,"454","216",-0.263179002269743,0.944595480949593,-1.04390587435327,72569.068625,72569.068625,"1",0.553652143653955,-2.86863694661994,-2.9909274254846,0.343242703719178,0.601850684833687,-1.20810345018263,-1.14779693270994
"57",1999,"1157",-0.00654436852516009,-0.0314123420790055,0.0502318944130261,0.0567762629381862,1,0.0816442364920316,0.479443868086887,-0.493929919359416,-0.799906914579526,-1.0427473893198,-0.637506981119371,21115.4138009755,"1",1996,1,1999.1,1999.9,3,"454","221",-0.263179002269743,0.975036087422621,-1.04390587435327,NA,NA,"1",-0.355226260749555,-2.86863694661994,-2.50538405002978,-0.2967209130635,-1.2265420776053,-1.22725548908219,-1.14779693270994
"58",1999,"1179",0.000705126723264032,0.0362936187607813,0.0896354395071466,0.0889303127838826,1,0.0533418207463652,0.453077867749393,-0.375794604405664,-0.105278964234052,1.22478170840386,-0.326257593916552,10875.7181096516,"1",1997,0,1999.1,1999.9,2,"297","836",1.40022392884111,-0.807727934290286,-0.483065508002836,42651.19378,42651.19378,"1",1.48179326336196,-2.4199022183848,-2.93103462608334,-0.00553311621651806,1.15291773365625,-1.75539983558417,-1.21116900579302
